Speed,Voice,Acceleration X,Acceleration Y,Acceleration Z,Gyro X,Gyro Y,Gyro Z,Temperature,Speed_Range
70.0,467.0,-1.12,-0.66,7.71,-0.28,9.9,-1.24,17.74,70.0-80.0
70.0,1456.0,1.17,-3.76,9.1,-3.68,-0.44,-2.77,17.73,70.0-80.0
70.0,2033.0,1.58,0.29,13.58,-1.41,-7.29,2.98,17.74,70.0-80.0
70.0,1431.0,-1.64,2.35,9.57,2.53,-2.21,-0.56,17.74,70.0-80.0
70.0,755.0,1.48,1.87,10.84,2.8,-8.0,2.54,17.71,70.0-80.0
70.0,91.0,-1.09,1.04,8.22,1.25,3.45,-1.95,17.74,70.0-80.0
70.0,378.0,1.19,-3.15,8.85,-3.13,-1.11,-2.91,17.73,70.0-80.0
70.0,210.0,-0.61,0.02,9.88,0.01,7.84,-0.53,17.73,70.0-80.0
70.0,684.0,0.11,-2.94,9.6,-3.53,-2.12,-0.54,17.74,70.0-80.0
70.0,1435.0,1.04,-0.49,11.16,-1.94,1.92,0.94,17.73,70.0-80.0
70.0,1136.0,-0.76,0.09,8.69,0.62,2.27,-0.48,17.74,70.0-80.0
70.0,992.0,1.04,1.77,11.75,1.73,-10.25,3.76,17.77,70.0-80.0
70.0,496.0,-0.71,-0.36,8.27,0.85,5.03,-1.82,17.74,70.0-80.0
70.0,995.0,1.07,1.09,11.57,1.0,-11.05,2.4,17.75,70.0-80.0
70.0,879.0,0.47,0.66,10.31,1.34,7.23,-2.13,17.76,70.0-80.0
70.0,1313.0,-2.12,1.14,7.77,2.62,-1.51,0.33,17.76,70.0-80.0
70.0,739.0,1.34,0.64,11.14,0.85,3.65,-1.32,17.74,70.0-80.0
70.0,610.0,-2.3,1.2,7.28,2.42,-0.53,1.78,17.75,70.0-80.0
70.0,557.0,1.04,1.48,10.68,0.47,-3.82,0.72,17.75,70.0-80.0
70.0,691.0,-0.3,-0.81,8.32,0.53,7.58,-0.05,17.73,70.0-80.0
70.0,1168.0,-0.75,1.94,8.34,1.8,-1.53,0.05,17.74,70.0-80.0
70.0,448.0,0.29,0.41,10.3,1.98,4.3,0.05,17.73,70.0-80.0
70.0,212.0,-1.44,-0.5,9.93,-0.92,3.43,-0.91,17.75,70.0-80.0
70.0,1392.0,0.05,-1.56,9.08,-2.11,-0.87,-1.29,17.74,70.0-80.0
70.0,1152.0,0.32,0.16,10.05,-0.31,4.9,-1.73,17.74,70.0-80.0
70.0,906.0,-0.9,-0.27,9.77,0.77,1.56,-0.16,17.74,70.0-80.0
70.0,717.0,-1.09,-0.15,10.45,-2.46,-0.09,0.79,17.75,70.0-80.0
70.0,1570.0,0.82,-1.98,9.38,-2.69,-2.46,-0.25,17.74,70.0-80.0
70.0,361.0,0.02,0.24,10.64,-1.06,5.26,-0.69,17.74,70.0-80.0
70.0,797.0,-1.77,-0.45,8.55,0.68,1.63,-0.11,17.74,70.0-80.0
70.0,885.0,0.21,-0.32,10.93,-2.74,-3.71,1.09,17.73,70.0-80.0
70.0,1196.0,0.98,-2.31,9.28,-2.89,0.85,-1.41,17.73,70.0-80.0
70.0,827.0,-0.61,0.71,10.72,-0.07,3.88,-1.59,17.72,70.0-80.0
70.0,1162.0,-1.95,0.53,8.95,2.18,2.88,-0.5,17.74,70.0-80.0
70.0,1242.0,-0.55,-0.3,9.99,-2.23,-0.98,0.56,17.74,70.0-80.0
70.0,1008.0,1.36,-1.51,9.22,-1.94,0.35,-0.65,17.73,70.0-80.0
70.0,256.0,-0.8,0.75,10.08,-0.1,5.87,-1.05,17.71,70.0-80.0
70.0,1348.0,-1.84,0.61,9.9,2.09,0.75,0.92,17.75,70.0-80.0
70.0,941.0,-0.79,-0.51,10.4,-2.63,0.79,0.54,17.75,70.0-80.0
70.0,848.0,0.78,-1.07,8.59,-1.24,-0.69,-0.4,17.74,70.0-80.0
70.0,863.0,-0.04,1.62,9.77,0.68,6.1,-2.24,17.76,70.0-80.0
70.0,898.0,-1.25,1.8,9.92,3.92,0.79,0.19,17.74,70.0-80.0
70.0,783.0,-1.54,0.02,10.88,-1.39,2.52,-1.38,17.74,70.0-80.0
70.0,949.0,-1.26,0.3,8.61,1.43,2.24,-0.25,17.73,70.0-80.0
70.0,1053.0,0.21,2.12,8.32,1.73,4.2,-1.75,17.72,70.0-80.0
70.0,877.0,0.52,1.84,9.64,3.18,-0.93,1.85,17.75,70.0-80.0
70.0,1291.0,-1.05,0.81,10.33,-0.34,4.94,-0.88,17.74,70.0-80.0
70.0,1341.0,-1.55,1.31,9.8,3.08,1.08,1.29,17.74,70.0-80.0
70.0,1066.0,-1.08,2.22,7.94,2.88,4.12,-1.72,17.73,70.0-80.0
70.0,595.0,0.5,1.97,9.59,3.06,-4.11,1.85,17.73,70.0-80.0
70.0,1425.0,0.18,1.76,8.79,1.18,5.39,-2.45,17.73,70.0-80.0
70.0,1591.0,-0.04,1.64,10.06,3.37,-1.28,0.79,17.72,70.0-80.0
70.0,1274.0,-1.22,1.06,8.68,2.66,3.45,-2.28,17.74,70.0-80.0
70.0,987.0,-0.48,1.3,10.52,1.7,-3.88,2.4,17.73,70.0-80.0
70.0,1655.0,-0.61,1.83,7.93,1.99,4.3,-1.93,17.72,70.0-80.0
70.0,1761.0,0.52,1.77,9.78,2.33,-2.82,2.02,17.73,70.0-80.0
70.0,955.0,0.12,-0.62,8.83,1.37,0.56,-1.18,17.73,70.0-80.0
70.0,993.0,0.72,1.01,10.79,0.44,-1.65,2.62,17.74,70.0-80.0
70.0,1296.0,-1.04,1.09,8.41,2.99,4.01,-2.05,17.73,70.0-80.0
70.0,866.0,-0.56,1.68,10.37,2.1,-2.96,2.2,17.72,70.0-80.0
70.0,552.0,-0.25,-3.04,10.14,-1.56,-2.99,-1.24,17.73,70.0-80.0
70.0,419.0,1.26,-0.15,10.24,-1.96,-1.21,1.27,17.74,70.0-80.0
70.0,278.0,0.26,-1.33,9.13,0.68,-0.09,-1.7,17.72,70.0-80.0
70.0,326.0,1.09,0.48,10.74,-0.6,-1.59,2.27,17.72,70.0-80.0
70.0,779.0,-0.2,-3.82,10.77,-4.4,-3.92,-0.39,17.74,70.0-80.0
70.0,849.0,-1.22,-0.19,10.63,-1.68,2.85,-0.19,17.74,70.0-80.0
70.0,1408.0,-0.65,-3.7,10.73,-3.24,-3.95,-0.77,17.74,70.0-80.0
