Speed,Voice,Acceleration X,Acceleration Y,Acceleration Z,Gyro X,Gyro Y,Gyro Z,Temperature,Speed_Range
80.0,2091.0,-0.72,1.9,9.5,4.16,0.4,-0.6,27.92,80.0-90.0
80.0,784.0,1.83,-1.44,10.22,-3.97,-1.99,-0.03,27.93,80.0-90.0
80.0,0.0,-0.5,2.81,9.38,3.5,-1.06,1.21,27.9,80.0-90.0
80.0,1136.0,-0.8,-1.04,9.97,0.38,0.39,0.02,27.92,80.0-90.0
80.0,1493.0,0.38,1.14,9.68,-0.66,0.04,2.5,27.95,80.0-90.0
80.0,272.0,0.52,2.59,9.85,5.08,0.34,1.37,27.92,80.0-90.0
80.0,494.0,-0.55,-2.45,9.93,-2.14,2.14,-0.82,27.93,80.0-90.0
80.0,1615.0,1.69,-1.88,10.19,-5.33,-2.22,-0.34,27.92,80.0-90.0
80.0,346.0,-1.55,1.11,9.72,3.76,0.83,-1.39,27.92,80.0-90.0
80.0,1079.0,-1.11,-3.34,9.68,-5.01,2.16,-3.07,27.9,80.0-90.0
80.0,1375.0,1.08,-0.48,9.78,-3.58,-0.63,-0.49,27.91,80.0-90.0
80.0,381.0,0.88,4.39,9.7,7.9,-0.66,1.97,27.9,80.0-90.0
80.0,880.0,-1.67,-4.02,9.76,-7.5,0.51,-1.8,27.93,80.0-90.0
80.0,526.0,0.32,0.53,9.49,-2.22,0.39,1.91,27.92,80.0-90.0
80.0,1073.0,0.96,4.7,9.74,8.69,0.68,3.74,27.91,80.0-90.0
80.0,833.0,0.33,-1.16,10.68,-0.05,-2.22,0.06,27.93,80.0-90.0
80.0,696.0,-0.24,1.03,9.15,-0.94,1.53,1.56,27.93,80.0-90.0
80.0,2266.0,1.74,4.62,9.94,8.77,1.2,2.2,27.94,80.0-90.0
80.0,297.0,0.75,-0.56,10.93,0.51,-2.71,-1.72,27.93,80.0-90.0
80.0,1381.0,-2.1,-4.24,9.14,-8.32,-0.82,-4.03,27.92,80.0-90.0
80.0,1798.0,2.87,4.05,10.58,8.37,0.37,1.86,27.94,80.0-90.0
80.0,720.0,0.8,0.74,10.7,1.96,-4.71,0.21,27.9,80.0-90.0
80.0,2123.0,-2.63,-3.75,8.98,-7.02,0.97,-2.3,27.9,80.0-90.0
80.0,1121.0,-0.18,-2.01,9.8,-3.5,4.08,-0.11,27.89,80.0-90.0
80.0,2925.0,-1.08,2.72,9.29,5.12,-2.5,3.1,27.92,80.0-90.0
80.0,861.0,-1.11,-2.38,9.59,-3.97,3.47,-1.39,27.92,80.0-90.0
80.0,1456.0,0.26,-3.21,10.85,-5.68,0.31,-1.71,27.92,80.0-90.0
80.0,2926.0,-0.19,0.37,8.63,-0.16,-0.88,0.35,27.93,80.0-90.0
80.0,1297.0,1.48,-0.85,11.46,-1.47,-1.05,-2.11,27.92,80.0-90.0
80.0,2214.0,-1.63,-3.14,8.75,-5.67,-0.95,-3.78,27.93,80.0-90.0
80.0,1609.0,-0.65,-1.33,9.15,-2.68,3.52,-1.71,27.92,80.0-90.0
80.0,2927.0,1.58,2.32,10.56,4.65,-1.15,2.44,27.92,80.0-90.0
80.0,209.0,-2.41,-2.29,9.85,-3.74,3.1,-1.8,27.91,80.0-90.0
80.0,1644.0,-0.43,-3.39,10.42,-5.44,-0.1,-0.7,27.91,80.0-90.0
80.0,2010.0,-0.57,0.62,8.53,0.38,-1.03,2.49,27.91,80.0-90.0
80.0,2419.0,1.75,3.87,10.08,6.88,2.69,3.3,27.9,80.0-90.0
80.0,1088.0,-2.05,-3.31,9.07,-6.31,-1.11,-2.14,27.9,80.0-90.0
80.0,1738.0,-0.53,-1.8,9.42,-2.26,3.87,-1.51,27.91,80.0-90.0
80.0,2927.0,1.99,2.14,10.31,3.35,-2.3,1.04,27.93,80.0-90.0
80.0,1167.0,-1.47,3.64,8.7,5.75,0.59,0.73,27.91,80.0-90.0
80.0,1858.0,-0.14,-3.67,10.47,-5.79,-1.17,-2.94,27.89,80.0-90.0
80.0,2426.0,-1.28,-0.18,8.37,-0.39,1.11,0.43,27.92,80.0-90.0
