Speed,Voice,Acceleration X,Acceleration Y,Acceleration Z,Gyro X,Gyro Y,Gyro Z,Temperature,Speed_Range
50.0,1761.0,-0.02,0.03,9.77,-0.07,0.02,0.03,17.9,50.0-60.0
50.0,921.0,0.0,-0.01,9.83,-0.05,-0.07,0.05,17.93,50.0-60.0
50.0,1167.0,-0.04,-0.02,9.78,-0.07,-0.02,0.05,17.92,50.0-60.0
50.0,1508.0,0.0,0.0,9.75,0.04,-0.1,0.09,17.92,50.0-60.0
50.0,1883.0,-0.02,0.0,9.77,-0.04,-0.04,-0.03,17.92,50.0-60.0
50.0,1401.0,-0.01,-0.01,9.81,-0.01,0.05,-0.09,17.91,50.0-60.0
50.0,714.0,-0.01,0.02,9.8,-0.04,-0.07,0.05,17.91,50.0-60.0
50.0,990.0,-0.01,-0.01,9.77,0.07,-0.08,-0.02,17.93,50.0-60.0
50.0,1760.0,0.01,-0.02,9.8,-0.04,-0.01,0.14,17.94,50.0-60.0
50.0,1963.0,0.0,-0.02,9.83,-0.01,-0.07,0.09,17.94,50.0-60.0
50.0,1553.0,-0.02,0.01,9.8,-0.02,-0.07,-0.03,17.92,50.0-60.0
50.0,1154.0,0.0,0.0,9.84,-0.07,-0.15,-0.06,17.92,50.0-60.0
50.0,1291.0,-0.02,-0.0,9.81,0.02,-0.15,-0.09,17.92,50.0-60.0
50.0,1904.0,-0.01,0.0,9.8,-0.04,0.01,-0.06,17.9,50.0-60.0
50.0,2015.0,0.03,-0.0,9.79,-0.01,-0.04,0.06,17.91,50.0-60.0
50.0,1456.0,-0.02,0.0,9.79,-0.05,0.02,0.02,17.94,50.0-60.0
50.0,617.0,0.0,-0.01,9.77,-0.02,-0.04,0.11,17.95,50.0-60.0
50.0,1086.0,-0.01,-0.0,9.77,-0.04,0.01,0.03,17.92,50.0-60.0
50.0,1698.0,-0.01,0.03,9.77,0.01,-0.02,0.03,17.95,50.0-60.0
50.0,1389.0,-0.01,0.01,9.82,0.02,-0.01,0.05,17.91,50.0-60.0
50.0,1084.0,-0.02,0.0,9.8,-0.05,0.02,-0.06,17.91,50.0-60.0
50.0,718.0,-0.03,-0.01,9.8,0.01,-0.01,-0.03,17.92,50.0-60.0
50.0,1695.0,-0.02,0.01,9.78,-0.02,-0.21,-0.03,17.91,50.0-60.0
50.0,2007.0,-0.0,0.0,9.79,-0.11,-0.02,0.05,17.91,50.0-60.0
50.0,1364.0,0.01,0.0,9.81,-0.01,-0.08,0.05,17.91,50.0-60.0
50.0,1163.0,-0.02,-0.01,9.78,-0.02,-0.05,0.05,17.89,50.0-60.0
50.0,1681.0,-0.0,0.0,9.78,-0.02,0.01,0.11,17.91,50.0-60.0
50.0,1918.0,-0.0,-0.03,9.79,-0.05,-0.04,0.05,17.91,50.0-60.0
