Speed,Voice,Acceleration X,Acceleration Y,Acceleration Z,Gyro X,Gyro Y,Gyro Z,Temperature,Speed_Range
80.0,1396.0,0.11,2.1,9.93,4.13,0.47,0.31,28.1,80.0-90.0
80.0,1652.0,0.09,-1.4,10.21,-0.66,2.19,-1.1,28.08,80.0-90.0
80.0,2380.0,0.3,1.75,9.36,0.44,-0.82,0.76,28.08,80.0-90.0
80.0,2394.0,-2.1,0.89,9.3,2.31,0.54,-0.46,28.09,80.0-90.0
80.0,1375.0,-0.8,-1.81,9.4,-2.75,1.84,0.34,28.08,80.0-90.0
80.0,2337.0,0.72,0.16,9.86,-1.5,-0.34,2.09,28.09,80.0-90.0
80.0,2114.0,-0.12,-1.32,10.26,-0.45,0.39,-0.03,28.1,80.0-90.0
80.0,1385.0,0.1,-2.4,10.4,-4.98,-3.0,-0.02,28.07,80.0-90.0
80.0,2057.0,0.11,2.26,8.83,1.26,0.4,1.13,28.1,80.0-90.0
80.0,2927.0,-1.4,2.56,9.05,5.63,3.04,-0.98,28.08,80.0-90.0
80.0,974.0,2.13,-2.4,10.96,-5.39,-4.22,-1.22,28.07,80.0-90.0
80.0,2927.0,0.19,3.52,9.38,4.11,-2.28,1.3,28.09,80.0-90.0
80.0,2688.0,-2.11,1.51,8.97,3.86,2.04,-0.41,28.09,80.0-90.0
80.0,925.0,-0.88,-3.56,9.54,-4.84,4.13,-1.68,28.06,80.0-90.0
80.0,2927.0,0.7,4.24,9.73,5.93,-2.11,3.57,28.06,80.0-90.0
80.0,964.0,-1.58,1.14,9.33,3.47,0.4,1.11,28.1,80.0-90.0
80.0,2094.0,-1.21,-3.95,9.45,-6.23,3.14,-1.77,28.08,80.0-90.0
80.0,2437.0,1.46,-1.22,10.28,-4.17,-1.11,-0.14,28.07,80.0-90.0
80.0,749.0,-0.72,1.19,9.79,3.34,0.08,-0.32,28.08,80.0-90.0
80.0,1535.0,-0.94,-4.09,10.0,-6.46,0.91,-3.66,28.09,80.0-90.0
80.0,1421.0,0.4,-1.67,9.76,-4.45,-0.63,-1.72,28.09,80.0-90.0
80.0,2837.0,1.15,3.64,9.6,5.84,0.05,2.12,28.08,80.0-90.0
80.0,2171.0,-1.05,-3.95,10.39,-6.32,0.33,-2.76,28.1,80.0-90.0
80.0,1256.0,-0.43,-2.52,9.62,-5.01,-0.27,-0.69,28.09,80.0-90.0
80.0,2306.0,1.65,2.56,9.75,3.46,-1.35,3.16,28.09,80.0-90.0
80.0,0.0,-0.19,3.44,9.88,6.27,-0.08,3.01,28.12,80.0-90.0
80.0,1648.0,-0.29,-3.41,9.75,-6.25,0.5,-1.53,28.08,80.0-90.0
80.0,813.0,1.03,1.03,9.81,0.93,-1.02,1.24,28.08,80.0-90.0
80.0,1904.0,0.62,4.03,9.27,6.56,0.33,2.03,28.08,80.0-90.0
80.0,1915.0,-0.29,0.71,10.13,1.57,0.83,-1.11,28.08,80.0-90.0
80.0,1102.0,-0.84,-0.7,9.12,-1.47,0.14,-0.95,28.06,80.0-90.0
80.0,2147.0,1.16,2.98,9.87,4.89,0.48,1.91,28.07,80.0-90.0
80.0,161.0,-0.4,2.63,9.91,4.63,-0.66,1.59,28.09,80.0-90.0
