Speed,Voice,Acceleration X,Acceleration Y,Acceleration Z,Gyro X,Gyro Y,Gyro Z,Temperature,Speed_Range
90.0,674.0,1.53,5.3,15.48,4.95,-12.47,3.23,18.1,90.0-100.0
90.0,1731.0,-0.66,1.44,10.74,4.16,-11.7,5.99,18.09,90.0-100.0
90.0,1268.0,-2.4,-7.08,6.36,-9.8,15.27,-7.79,18.08,90.0-100.0
90.0,413.0,-1.1,2.16,10.93,2.62,1.59,-2.83,18.09,90.0-100.0
90.0,1747.0,0.64,-0.87,5.04,2.73,3.91,-0.11,18.11,90.0-100.0
90.0,1136.0,2.72,-7.83,5.81,-10.08,17.2,-8.55,18.1,90.0-100.0
90.0,0.0,1.94,4.37,13.67,2.56,-10.39,0.74,18.09,90.0-100.0
90.0,1401.0,-1.53,7.35,13.45,6.27,-19.36,10.44,18.08,90.0-100.0
90.0,391.0,2.49,-8.02,6.48,-7.7,17.93,-7.82,18.11,90.0-100.0
90.0,1053.0,4.38,4.83,14.54,2.97,-14.05,2.94,18.09,90.0-100.0
90.0,1645.0,-2.88,8.94,14.28,5.84,-20.36,11.34,18.09,90.0-100.0
90.0,0.0,-4.46,-4.1,3.78,-0.75,15.7,-2.43,18.09,90.0-100.0
90.0,478.0,4.78,4.21,15.44,1.75,-16.89,0.5,18.1,90.0-100.0
90.0,2019.0,-6.28,12.08,15.29,6.65,-22.17,11.13,18.09,90.0-100.0
90.0,0.0,-3.32,-2.06,3.24,4.34,18.31,-0.04,18.11,90.0-100.0
90.0,1875.0,8.16,-14.38,5.74,-10.6,19.62,-12.89,18.08,90.0-100.0
90.0,757.0,-7.06,15.11,11.35,9.9,-14.45,11.89,18.08,90.0-100.0
90.0,765.0,7.22,0.46,3.89,9.06,9.2,5.91,18.09,90.0-100.0
90.0,0.0,2.78,-13.36,9.59,-13.48,3.36,-8.89,18.09,90.0-100.0
90.0,877.0,-11.91,-3.46,8.52,-8.78,13.49,-7.94,18.1,90.0-100.0
90.0,1127.0,10.65,5.93,14.26,7.65,-23.27,10.58,18.12,90.0-100.0
90.0,0.0,-12.89,-3.89,4.76,-4.74,2.38,-2.53,18.09,90.0-100.0
90.0,2599.0,3.76,-11.9,-1.75,-3.77,45.42,-13.56,18.11,90.0-100.0
90.0,1668.0,5.59,-2.66,21.55,-7.67,-19.64,-2.88,18.09,90.0-100.0
90.0,912.0,-2.59,4.47,0.23,13.38,18.4,5.1,18.09,90.0-100.0
90.0,0.0,7.95,-13.2,8.22,-9.54,13.38,-8.9,18.1,90.0-100.0
90.0,2247.0,-9.28,-6.73,6.99,-13.27,11.9,-9.7,18.12,90.0-100.0
90.0,0.0,6.65,1.83,16.4,3.28,-0.95,1.53,18.09,90.0-100.0
90.0,45.0,-12.63,0.36,3.45,0.76,3.69,1.87,18.1,90.0-100.0
90.0,0.0,5.3,-15.42,2.19,-6.69,44.33,-14.02,18.09,90.0-100.0
