Speed,Voice,Acceleration X,Acceleration Y,Acceleration Z,Gyro X,Gyro Y,Gyro Z,Temperature,Speed_Range
50.0,1355.0,-0.13,-0.02,9.77,0.12,0.05,-0.05,17.8,50.0-60.0
50.0,1354.0,-0.14,-0.03,9.79,0.09,0.01,0.01,17.81,50.0-60.0
50.0,1670.0,-0.16,-0.04,9.81,0.18,-0.02,0.01,17.81,50.0-60.0
50.0,1243.0,-0.15,-0.03,9.77,0.1,0.03,0.01,17.8,50.0-60.0
50.0,1745.0,-0.14,-0.03,9.82,0.18,-0.02,-0.01,17.81,50.0-60.0
50.0,1008.0,-0.13,-0.02,9.79,0.18,0.03,-0.01,17.8,50.0-60.0
50.0,1535.0,-0.15,-0.02,9.8,0.21,0.03,-0.05,17.79,50.0-60.0
50.0,1730.0,-0.16,-0.01,9.81,0.18,-0.02,-0.07,17.79,50.0-60.0
50.0,1570.0,-0.17,-0.03,9.8,0.12,-0.05,-0.07,17.82,50.0-60.0
50.0,1451.0,-0.14,-0.03,9.82,0.16,0.08,-0.02,17.8,50.0-60.0
50.0,916.0,-0.17,-0.04,9.78,0.19,-0.0,-0.04,17.82,50.0-60.0
50.0,1488.0,-0.15,-0.03,9.78,0.07,0.11,-0.04,17.8,50.0-60.0
50.0,1391.0,-0.16,-0.03,9.78,0.13,0.05,0.02,17.82,50.0-60.0
50.0,1472.0,-0.17,-0.01,9.84,0.09,0.03,0.01,17.8,50.0-60.0
50.0,1535.0,-0.15,-0.04,9.77,0.15,0.06,-0.04,17.8,50.0-60.0
50.0,1517.0,-0.15,-0.02,9.82,0.18,0.03,-0.02,17.8,50.0-60.0
50.0,1419.0,-0.17,-0.02,9.76,0.16,0.03,-0.01,17.81,50.0-60.0
50.0,1406.0,-0.13,-0.0,9.78,0.13,0.03,-0.01,17.81,50.0-60.0
50.0,1307.0,-0.13,-0.03,9.78,0.16,0.03,-0.01,17.81,50.0-60.0
50.0,1300.0,-0.17,-0.01,9.79,0.18,-0.02,-0.04,17.79,50.0-60.0
50.0,1250.0,-0.14,0.0,9.81,0.18,0.03,-0.01,17.79,50.0-60.0
50.0,1437.0,-0.16,-0.02,9.79,0.13,-0.05,-0.04,17.82,50.0-60.0
50.0,1501.0,-0.15,-0.03,9.77,0.18,0.01,-0.02,17.79,50.0-60.0
50.0,1355.0,-0.15,-0.03,9.79,0.15,0.08,0.01,17.82,50.0-60.0
50.0,1325.0,-0.13,-0.02,9.81,0.19,0.06,0.01,17.81,50.0-60.0
50.0,1387.0,-0.15,-0.05,9.8,0.12,0.01,0.02,17.8,50.0-60.0
50.0,1375.0,-0.16,-0.04,9.78,0.16,0.08,-0.01,17.81,50.0-60.0
50.0,1851.0,-0.17,-0.05,9.76,0.16,-0.0,-0.1,17.81,50.0-60.0
50.0,1633.0,-0.13,-0.03,9.76,0.21,-0.0,-0.05,17.81,50.0-60.0
50.0,1470.0,-0.17,-0.04,9.8,0.16,0.06,-0.01,17.82,50.0-60.0
50.0,1162.0,-0.14,-0.01,9.79,0.15,0.05,-0.04,17.81,50.0-60.0
50.0,1687.0,-0.16,-0.03,9.76,0.13,-0.05,0.01,17.82,50.0-60.0
