Speed,Voice,Acceleration X,Acceleration Y,Acceleration Z,Gyro X,Gyro Y,Gyro Z,Temperature,Speed_Range
60.0,1046.0,0.85,-0.33,10.18,0.14,-2.8,2.33,17.39,60.0-70.0
60.0,1385.0,1.04,1.03,10.41,0.98,2.14,3.3,17.42,60.0-70.0
60.0,1141.0,-0.89,0.56,9.36,-0.17,1.61,-0.95,17.39,60.0-70.0
60.0,736.0,0.15,-0.77,9.74,-0.73,-4.85,-1.15,17.42,60.0-70.0
60.0,505.0,1.1,0.49,10.8,1.05,-1.21,1.47,17.41,60.0-70.0
60.0,624.0,-0.13,0.78,9.31,1.42,6.6,-2.1,17.39,60.0-70.0
60.0,1329.0,-1.18,-1.07,9.31,-1.25,0.22,-4.66,17.41,60.0-70.0
60.0,970.0,1.02,-0.5,10.5,-0.27,-4.57,2.05,17.42,60.0-70.0
60.0,923.0,0.05,1.04,9.68,0.55,6.37,0.89,17.39,60.0-70.0
60.0,1467.0,-0.84,-0.41,9.13,-0.7,0.62,-0.97,17.41,60.0-70.0
60.0,1351.0,0.63,-1.02,10.09,-1.43,-5.01,3.59,17.41,60.0-70.0
60.0,1298.0,-0.1,1.08,9.91,0.44,5.32,1.29,17.41,60.0-70.0
60.0,1168.0,-0.57,-1.32,9.25,-0.59,-2.21,-2.51,17.41,60.0-70.0
60.0,1817.0,1.0,-1.09,10.52,-0.62,-5.62,1.3,17.42,60.0-70.0
60.0,1190.0,-0.06,1.12,9.93,0.35,5.03,-2.11,17.39,60.0-70.0
60.0,1585.0,-0.37,-1.18,9.64,-0.32,-3.99,-2.98,17.41,60.0-70.0
60.0,1314.0,0.98,1.61,10.58,0.98,-0.86,3.15,17.43,60.0-70.0
60.0,1915.0,-0.88,0.48,9.26,-0.85,6.71,-2.53,17.42,60.0-70.0
60.0,1462.0,-0.25,-1.11,10.16,-0.72,-6.02,1.27,17.42,60.0-70.0
60.0,2092.0,0.49,2.62,10.47,1.33,3.03,4.4,17.44,60.0-70.0
60.0,1843.0,-0.85,-1.43,9.19,-1.57,-2.48,-1.61,17.39,60.0-70.0
60.0,1963.0,1.21,-1.5,10.45,-0.62,-5.38,2.63,17.41,60.0-70.0
60.0,2242.0,-0.32,1.26,9.38,0.41,6.4,-2.25,17.4,60.0-70.0
60.0,1664.0,0.59,-0.58,10.39,0.8,-7.93,-0.72,17.39,60.0-70.0
60.0,1775.0,-0.01,3.24,10.05,2.84,4.78,1.79,17.39,60.0-70.0
60.0,1949.0,-1.12,-1.08,7.72,-0.5,5.32,-6.61,17.41,60.0-70.0
60.0,2123.0,1.06,-1.1,11.23,-0.73,-4.51,2.91,17.41,60.0-70.0
60.0,2432.0,-1.04,0.76,8.63,-0.82,7.03,-2.53,17.4,60.0-70.0
60.0,1747.0,1.54,0.01,11.82,0.05,-10.9,4.68,17.42,60.0-70.0
60.0,711.0,-0.53,2.02,9.56,1.89,8.75,3.84,17.4,60.0-70.0
60.0,1504.0,-0.8,-2.95,8.37,-2.32,-3.52,-4.42,17.4,60.0-70.0
60.0,1793.0,1.04,0.22,11.04,0.44,5.3,2.62,17.4,60.0-70.0
60.0,2496.0,-0.95,-1.42,7.46,-0.38,1.72,-6.58,17.41,60.0-70.0
60.0,2210.0,1.84,0.04,12.04,0.96,-15.8,2.02,17.41,60.0-70.0
60.0,979.0,-1.68,2.17,7.48,2.4,16.7,-1.67,17.43,60.0-70.0
60.0,915.0,1.63,-1.52,11.36,-1.72,-19.77,0.05,17.39,60.0-70.0
60.0,194.0,-2.57,2.92,7.93,3.27,21.58,0.65,17.4,60.0-70.0
60.0,1639.0,-1.15,-2.45,7.47,-2.29,-2.48,-3.72,17.4,60.0-70.0
60.0,1518.0,1.84,1.0,13.97,-1.49,-5.29,6.77,17.39,60.0-70.0
60.0,1893.0,-1.85,-1.81,5.63,-0.87,9.1,-4.6,17.39,60.0-70.0
60.0,1472.0,3.59,0.39,15.19,-1.31,-16.78,6.22,17.39,60.0-70.0
60.0,830.0,-1.91,1.98,7.09,2.92,26.98,-2.82,17.41,60.0-70.0
60.0,1182.0,1.86,-1.27,10.94,-0.5,-24.5,-0.18,17.39,60.0-70.0
60.0,0.0,-2.29,3.22,8.79,3.53,23.73,-1.76,17.4,60.0-70.0
60.0,1136.0,1.2,-2.31,9.43,-1.07,-18.12,-0.8,17.39,60.0-70.0
60.0,691.0,2.46,2.13,14.27,-0.27,-8.97,5.76,17.42,60.0-70.0
60.0,1360.0,-2.55,-3.45,5.13,-1.28,14.27,-5.55,17.39,60.0-70.0
60.0,1413.0,3.09,1.55,15.39,-2.24,-20.0,7.71,17.4,60.0-70.0
60.0,759.0,-3.31,-2.6,4.28,-0.79,21.9,-5.9,17.39,60.0-70.0
60.0,1709.0,0.91,0.37,10.9,-0.21,-29.64,5.38,17.39,60.0-70.0
60.0,927.0,-0.51,1.24,8.06,1.97,28.63,-4.17,17.39,60.0-70.0
60.0,1200.0,1.01,0.1,10.68,0.17,-27.49,2.69,17.39,60.0-70.0
60.0,605.0,-0.83,1.77,8.15,2.79,26.5,-4.19,17.39,60.0-70.0
60.0,848.0,-2.37,-3.5,5.49,-3.14,-1.21,-4.83,17.39,60.0-70.0
60.0,496.0,2.25,2.72,13.65,2.66,2.23,2.83,17.41,60.0-70.0
60.0,1104.0,-1.87,-3.68,5.96,-3.63,-0.08,-3.33,17.42,60.0-70.0
60.0,1520.0,2.16,2.75,13.47,1.86,0.79,4.39,17.41,60.0-70.0
60.0,1599.0,-2.85,-1.27,5.41,-1.08,20.18,-4.89,17.4,60.0-70.0
60.0,1891.0,3.13,0.59,14.83,-1.01,-23.11,7.64,17.41,60.0-70.0
60.0,1618.0,-2.86,-0.9,5.4,-0.35,19.9,-6.23,17.41,60.0-70.0
60.0,1535.0,3.13,0.69,14.7,-0.23,-22.67,6.1,17.4,60.0-70.0
60.0,1262.0,-1.16,2.35,8.41,2.79,21.37,-3.36,17.4,60.0-70.0
60.0,1819.0,1.36,-0.96,10.44,-0.27,-19.75,0.88,17.42,60.0-70.0
60.0,1427.0,-1.39,2.35,8.44,2.55,21.32,-2.51,17.42,60.0-70.0
60.0,1770.0,1.35,-0.9,10.46,-0.73,-19.92,2.82,17.41,60.0-70.0
60.0,1530.0,1.67,2.98,13.1,1.65,0.75,3.97,17.42,60.0-70.0
60.0,1674.0,-1.44,-3.52,6.29,-2.79,0.36,-2.42,17.41,60.0-70.0
60.0,1520.0,1.61,2.95,13.17,1.96,1.12,3.69,17.42,60.0-70.0
60.0,1557.0,-1.58,-3.75,6.32,-2.88,-0.08,-3.41,17.4,60.0-70.0
60.0,2597.0,3.25,0.92,14.81,-0.38,-21.57,6.45,17.4,60.0-70.0
60.0,2074.0,-2.87,-1.75,5.29,-0.59,18.64,-7.35,17.44,60.0-70.0
60.0,2026.0,3.19,1.24,14.8,-0.46,-20.91,5.68,17.43,60.0-70.0
60.0,1994.0,-2.92,-1.85,5.27,-0.46,17.49,-6.71,17.42,60.0-70.0
60.0,1926.0,0.98,0.25,10.29,0.22,-20.73,3.58,17.43,60.0-70.0
60.0,1863.0,-0.74,1.07,8.21,1.65,22.0,-3.07,17.41,60.0-70.0
60.0,1818.0,0.83,0.53,10.52,-0.24,-21.9,5.42,17.42,60.0-70.0
60.0,1776.0,-0.85,0.72,8.18,1.48,22.35,-3.2,17.43,60.0-70.0
60.0,1821.0,-1.65,-3.34,6.34,-2.7,-4.85,-1.32,17.42,60.0-70.0
60.0,746.0,1.08,2.63,13.2,2.26,7.87,0.47,17.42,60.0-70.0
60.0,2459.0,-1.43,-2.96,6.76,-1.77,-5.99,-2.22,17.39,60.0-70.0
60.0,703.0,0.77,2.96,12.69,2.57,8.9,-0.76,17.41,60.0-70.0
60.0,1232.0,-2.57,-3.26,6.26,-0.47,13.31,-6.34,17.41,60.0-70.0
60.0,1470.0,2.26,2.56,13.69,-1.01,-14.46,5.3,17.4,60.0-70.0
60.0,1463.0,-2.2,-3.46,6.64,-1.13,11.77,-4.72,17.4,60.0-70.0
60.0,1513.0,1.86,2.91,13.25,-0.76,-11.25,5.85,17.4,60.0-70.0
60.0,986.0,-1.16,-1.16,7.89,-1.1,20.97,-5.18,17.38,60.0-70.0
60.0,2180.0,1.47,0.97,11.97,0.37,-21.37,6.98,17.41,60.0-70.0
60.0,1506.0,-1.51,-1.49,7.45,-0.99,19.29,-6.31,17.4,60.0-70.0
60.0,1589.0,1.88,0.95,13.13,0.57,-21.39,6.02,17.41,60.0-70.0
60.0,917.0,-0.9,2.65,9.3,2.61,16.53,-2.78,17.41,60.0-70.0
60.0,1346.0,0.9,-0.9,10.05,0.23,-16.67,1.53,17.42,60.0-70.0
60.0,583.0,-1.18,2.36,8.52,2.52,18.85,-3.01,17.42,60.0-70.0
60.0,589.0,1.15,-0.27,10.32,0.03,-18.81,3.64,17.43,60.0-70.0
60.0,361.0,1.2,3.2,13.39,1.91,1.96,2.97,17.42,60.0-70.0
60.0,701.0,-1.57,-3.32,6.2,-2.64,-1.21,-1.67,17.42,60.0-70.0
60.0,233.0,1.21,3.04,13.68,2.03,3.73,2.24,17.42,60.0-70.0
60.0,547.0,-1.66,-3.14,6.05,-2.16,-2.88,-1.91,17.4,60.0-70.0
60.0,1066.0,3.46,1.72,14.38,-1.1,-19.57,6.05,17.39,60.0-70.0
60.0,1120.0,-2.86,-3.51,5.96,-0.62,17.04,-6.81,17.42,60.0-70.0
60.0,1376.0,2.96,2.05,14.11,-1.26,-18.26,5.07,17.42,60.0-70.0
60.0,663.0,-2.46,-3.71,6.38,-0.73,15.2,-6.16,17.41,60.0-70.0
60.0,1582.0,0.79,1.31,10.56,0.98,-23.02,6.17,17.4,60.0-70.0
60.0,880.0,-0.84,-0.82,8.25,-0.38,21.6,-5.36,17.4,60.0-70.0
60.0,1364.0,1.15,1.31,11.64,0.44,-22.38,7.44,17.4,60.0-70.0
60.0,1145.0,-1.3,-1.22,7.37,-0.94,20.45,-5.44,17.4,60.0-70.0
60.0,1346.0,0.23,-1.62,9.28,-0.61,-12.49,1.88,17.41,60.0-70.0
60.0,904.0,-0.8,2.5,9.53,2.02,15.1,-2.14,17.41,60.0-70.0
60.0,1447.0,0.63,-0.95,10.16,0.05,-15.1,1.61,17.43,60.0-70.0
60.0,1022.0,-1.21,2.01,8.84,2.31,17.71,-3.82,17.39,60.0-70.0
60.0,1182.0,-1.28,-3.61,6.41,-2.32,0.56,-3.82,17.4,60.0-70.0
60.0,906.0,1.23,3.04,13.5,2.14,2.16,1.69,17.4,60.0-70.0
60.0,1392.0,-1.39,-3.18,5.97,-2.45,-2.04,-1.7,17.43,60.0-70.0
60.0,691.0,1.57,3.09,13.41,2.08,4.58,2.08,17.39,60.0-70.0
60.0,999.0,-2.89,-2.97,5.7,-0.93,16.75,-5.27,17.39,60.0-70.0
60.0,2080.0,3.25,2.09,14.03,-1.23,-17.46,6.65,17.39,60.0-70.0
60.0,1487.0,-2.51,-3.43,6.45,-0.75,14.64,-5.74,17.39,60.0-70.0
60.0,2341.0,2.5,2.56,13.32,-0.67,-14.53,4.78,17.41,60.0-70.0
60.0,1996.0,-0.61,-0.89,8.83,-0.04,19.94,-6.49,17.4,60.0-70.0
60.0,2434.0,0.76,1.16,11.27,0.86,-20.67,5.58,17.41,60.0-70.0
60.0,1930.0,-1.14,-1.24,7.98,-0.73,18.96,-6.39,17.39,60.0-70.0
60.0,2764.0,1.31,1.26,12.38,0.72,-20.13,7.03,17.39,60.0-70.0
60.0,1857.0,-0.46,2.58,9.47,1.96,14.06,-1.11,17.41,60.0-70.0
60.0,2656.0,0.97,-1.18,9.91,-0.53,-14.26,2.97,17.41,60.0-70.0
60.0,2063.0,-0.97,1.97,8.71,1.7,16.99,-1.93,17.42,60.0-70.0
60.0,2033.0,1.24,-0.6,10.69,-0.38,-18.15,3.4,17.43,60.0-70.0
60.0,1270.0,0.94,3.26,13.15,2.44,3.06,1.72,17.43,60.0-70.0
60.0,1899.0,-1.34,-2.89,6.24,-1.66,-2.28,-2.98,17.42,60.0-70.0
60.0,821.0,1.12,3.36,13.2,2.95,5.99,0.53,17.42,60.0-70.0
60.0,876.0,-1.55,-2.58,6.15,-1.37,-4.51,-1.81,17.41,60.0-70.0
60.0,1461.0,3.04,1.83,14.31,-1.13,-17.27,5.9,17.41,60.0-70.0
60.0,1422.0,-2.61,-3.52,6.0,-1.14,14.82,-5.56,17.43,60.0-70.0
60.0,2161.0,2.71,2.08,13.95,-1.45,-14.82,6.14,17.42,60.0-70.0
60.0,1847.0,-2.3,-3.83,6.53,-1.45,12.73,-4.91,17.41,60.0-70.0
60.0,1955.0,1.19,0.7,11.57,-0.26,-23.23,6.87,17.39,60.0-70.0
60.0,1639.0,-0.95,-1.46,8.05,-1.01,19.51,-5.82,17.42,60.0-70.0
60.0,1943.0,1.65,0.66,12.48,-0.06,-22.33,6.13,17.4,60.0-70.0
60.0,1118.0,-1.7,-1.93,7.45,-1.55,18.27,-6.83,17.43,60.0-70.0
60.0,1057.0,0.83,-1.07,9.25,0.48,-14.47,1.29,17.42,60.0-70.0
60.0,979.0,-0.85,2.56,8.91,2.18,17.48,-2.48,17.4,60.0-70.0
60.0,1367.0,1.13,-0.61,10.08,0.03,-18.3,2.97,17.39,60.0-70.0
60.0,135.0,-1.06,1.99,8.39,2.06,21.14,-2.39,17.4,60.0-70.0
60.0,1409.0,-1.47,-3.21,6.18,-2.18,-0.54,-2.24,17.4,60.0-70.0
60.0,630.0,1.12,3.41,13.42,2.44,4.11,2.43,17.42,60.0-70.0
60.0,1421.0,-1.56,-2.89,5.89,-1.72,-2.95,-2.07,17.4,60.0-70.0
60.0,320.0,1.28,3.39,13.47,2.89,6.31,1.09,17.41,60.0-70.0
60.0,0.0,-3.28,-2.9,5.3,-0.75,18.18,-6.98,17.4,60.0-70.0
60.0,994.0,3.35,1.8,14.93,-0.93,-19.62,5.76,17.4,60.0-70.0
60.0,797.0,-3.15,-3.06,5.77,-0.62,16.64,-6.42,17.4,60.0-70.0
60.0,1134.0,2.97,2.18,14.31,-1.23,-18.01,6.11,17.39,60.0-70.0
60.0,934.0,-0.64,-0.36,8.67,0.05,22.28,-4.95,17.39,60.0-70.0
60.0,883.0,1.06,0.87,10.65,0.08,-23.31,6.46,17.41,60.0-70.0
60.0,701.0,-0.79,-0.65,8.43,-0.38,22.35,-5.26,17.4,60.0-70.0
60.0,1435.0,1.18,0.92,11.04,0.48,-22.77,6.32,17.41,60.0-70.0
60.0,711.0,0.22,3.22,11.29,2.44,10.84,-0.63,17.41,60.0-70.0
60.0,1712.0,-0.24,-2.1,8.41,-0.61,-9.82,0.04,17.42,60.0-70.0
60.0,283.0,-0.29,3.03,10.49,2.37,12.34,-1.55,17.41,60.0-70.0
60.0,1485.0,0.08,-1.57,8.96,-0.1,-11.21,0.86,17.41,60.0-70.0
60.0,526.0,1.8,2.81,12.99,0.57,-7.26,3.85,17.41,60.0-70.0
60.0,1273.0,-1.46,-3.9,6.66,-2.49,5.62,-3.9,17.39,60.0-70.0
60.0,1147.0,1.8,2.93,13.3,0.93,-4.17,3.73,17.42,60.0-70.0
60.0,1199.0,-1.38,-3.84,6.26,-2.85,3.0,-3.23,17.42,60.0-70.0
60.0,1974.0,2.93,1.18,14.29,-0.62,-22.39,7.39,17.43,60.0-70.0
60.0,1756.0,-2.86,-2.32,5.74,-1.31,18.96,-6.61,17.43,60.0-70.0
60.0,1653.0,3.15,1.28,14.65,-0.82,-21.83,6.42,17.41,60.0-70.0
60.0,2097.0,-2.97,-2.69,5.55,-0.9,18.36,-6.9,17.41,60.0-70.0
60.0,1869.0,1.03,0.32,10.12,0.35,-21.48,4.04,17.39,60.0-70.0
60.0,1535.0,-0.52,0.75,8.35,1.63,22.53,-4.59,17.41,60.0-70.0
60.0,2039.0,0.93,0.73,10.08,0.55,-21.84,5.44,17.4,60.0-70.0
60.0,1438.0,-0.54,0.09,8.56,0.76,22.9,-4.6,17.42,60.0-70.0
60.0,2027.0,-1.57,-2.47,6.72,-1.26,-5.06,-0.43,17.39,60.0-70.0
60.0,1636.0,0.57,3.37,12.47,2.26,7.5,0.72,17.39,60.0-70.0
60.0,1714.0,-1.05,-2.36,7.73,-1.01,-7.3,-0.37,17.4,60.0-70.0
60.0,1365.0,-0.11,3.28,11.44,2.28,10.34,-0.82,17.42,60.0-70.0
60.0,1827.0,-1.76,-4.19,6.95,-1.81,10.61,-5.68,17.43,60.0-70.0
60.0,1838.0,1.84,2.48,13.35,-0.49,-10.64,3.91,17.4,60.0-70.0
60.0,1701.0,-1.66,-4.31,6.98,-2.53,7.97,-4.89,17.41,60.0-70.0
60.0,2320.0,1.72,2.68,13.21,0.29,-6.66,3.81,17.42,60.0-70.0
60.0,2185.0,-2.1,-1.66,6.53,-1.2,19.65,-6.05,17.4,60.0-70.0
60.0,1928.0,2.73,1.0,13.96,-0.15,-22.12,7.65,17.41,60.0-70.0
60.0,1835.0,-2.46,-2.02,5.76,-1.29,19.68,-6.05,17.4,60.0-70.0
60.0,2319.0,3.25,1.3,14.71,-0.46,-22.21,7.23,17.4,60.0-70.0
60.0,1287.0,-1.1,1.48,8.68,1.91,21.71,-3.59,17.41,60.0-70.0
60.0,2467.0,0.75,0.32,10.44,0.15,-21.68,3.82,17.41,60.0-70.0
60.0,993.0,-0.77,0.94,8.71,1.62,22.54,-4.89,17.42,60.0-70.0
60.0,2096.0,0.61,0.83,10.09,0.54,-22.01,4.55,17.43,60.0-70.0
60.0,1382.0,1.68,3.31,13.16,2.52,5.03,0.72,17.41,60.0-70.0
60.0,1286.0,-1.68,-2.62,5.91,-1.25,-2.1,-1.35,17.4,60.0-70.0
60.0,967.0,1.51,3.33,12.61,2.4,6.63,0.66,17.38,60.0-70.0
60.0,580.0,-1.4,-2.19,6.82,-0.7,-3.93,-0.27,17.41,60.0-70.0
60.0,678.0,2.34,2.23,13.65,-1.16,-15.89,5.62,17.4,60.0-70.0
60.0,641.0,-1.95,-4.1,6.94,-1.66,12.5,-5.27,17.42,60.0-70.0
60.0,1902.0,1.9,2.68,13.3,-0.03,-11.76,4.3,17.39,60.0-70.0
60.0,1104.0,-1.4,-4.09,7.04,-1.87,8.19,-4.92,17.41,60.0-70.0
60.0,1264.0,1.86,1.25,12.65,0.64,-21.92,6.65,17.42,60.0-70.0
60.0,1062.0,-1.96,-1.72,6.94,-1.34,18.47,-6.43,17.4,60.0-70.0
60.0,1431.0,2.37,1.15,13.57,-0.17,-21.2,6.92,17.4,60.0-70.0
60.0,753.0,-2.34,-2.25,6.31,-1.81,17.17,-5.97,17.43,60.0-70.0
60.0,1394.0,1.32,-0.17,9.7,0.46,-17.43,3.5,17.42,60.0-70.0
60.0,208.0,-0.61,1.51,8.32,1.88,20.58,-3.38,17.42,60.0-70.0
60.0,1122.0,1.16,0.13,9.92,0.37,-20.29,4.26,17.42,60.0-70.0
60.0,817.0,-0.52,0.88,8.26,1.77,22.25,-4.31,17.41,60.0-70.0
60.0,441.0,-1.97,-2.97,6.04,-1.75,-2.17,-2.27,17.42,60.0-70.0
60.0,475.0,1.05,3.35,13.28,2.66,5.82,0.53,17.41,60.0-70.0
60.0,611.0,-1.83,-2.47,6.35,-1.17,-3.64,-1.46,17.41,60.0-70.0
60.0,162.0,0.66,3.42,12.75,2.49,7.87,0.36,17.4,60.0-70.0
60.0,566.0,-2.61,-3.85,6.56,-1.39,14.43,-5.38,17.42,60.0-70.0
60.0,1122.0,2.57,2.19,13.83,-1.6,-15.8,5.71,17.39,60.0-70.0
60.0,967.0,-1.84,-4.11,6.76,-1.71,11.62,-5.0,17.41,60.0-70.0
60.0,1535.0,2.11,2.5,13.4,-0.7,-11.27,4.68,17.4,60.0-70.0
60.0,1774.0,-1.28,-1.06,7.71,-0.59,20.15,-6.08,17.4,60.0-70.0
60.0,1011.0,1.81,1.43,12.66,0.83,-22.58,6.86,17.39,60.0-70.0
60.0,1294.0,-1.9,-1.41,6.73,-0.61,19.07,-6.39,17.43,60.0-70.0
60.0,1234.0,2.44,1.29,13.85,0.25,-22.67,7.13,17.42,60.0-70.0
60.0,1475.0,-1.15,2.43,8.53,2.6,20.12,-2.92,17.43,60.0-70.0
60.0,1709.0,1.2,-0.08,9.77,0.55,-17.6,3.18,17.41,60.0-70.0
60.0,1008.0,-0.95,2.14,8.02,2.67,22.15,-3.15,17.4,60.0-70.0
60.0,1746.0,1.49,0.37,9.89,0.55,-20.44,4.4,17.4,60.0-70.0
60.0,1275.0,1.13,2.87,13.88,1.68,3.62,1.72,17.41,60.0-70.0
60.0,2151.0,-1.85,-3.55,6.21,-2.55,-2.36,-2.16,17.42,60.0-70.0
60.0,1180.0,1.13,2.75,13.72,1.6,5.32,0.48,17.41,60.0-70.0
60.0,1654.0,-2.03,-2.84,6.52,-1.66,-4.04,-1.72,17.42,60.0-70.0
60.0,1472.0,3.05,1.89,14.32,-1.37,-19.13,5.88,17.42,60.0-70.0
60.0,1725.0,-2.78,-3.91,6.56,-1.52,14.82,-5.85,17.42,60.0-70.0
