Speed,Voice,Acceleration X,Acceleration Y,Acceleration Z,Gyro X,Gyro Y,Gyro Z,Temperature,Speed_Range
80.0,1535.0,-0.64,0.56,9.95,1.12,0.72,-2.24,27.8,80.0-90.0
80.0,1374.0,0.88,-0.74,9.93,-0.86,0.81,-0.57,27.8,80.0-90.0
80.0,1825.0,-1.06,0.9,9.42,1.05,-2.18,-0.42,27.81,80.0-90.0
80.0,1565.0,0.94,0.2,10.21,-1.07,-2.4,2.1,27.81,80.0-90.0
80.0,2005.0,-0.68,0.29,9.68,0.86,1.33,0.68,27.81,80.0-90.0
80.0,1598.0,0.87,-1.14,10.19,-1.87,0.01,2.56,27.8,80.0-90.0
80.0,2480.0,-0.23,0.89,9.43,1.28,-1.66,1.05,27.79,80.0-90.0
80.0,1819.0,1.16,-0.65,9.97,-1.52,-1.94,1.27,27.8,80.0-90.0
80.0,2361.0,-0.5,1.12,9.01,2.44,0.06,-1.75,27.81,80.0-90.0
80.0,2134.0,-0.79,-0.59,9.4,-0.17,3.01,-1.96,27.79,80.0-90.0
80.0,2495.0,0.54,1.13,10.3,0.16,-4.52,-1.64,27.8,80.0-90.0
80.0,1814.0,-0.98,-0.7,9.72,-0.91,2.26,-1.23,27.79,80.0-90.0
80.0,1218.0,0.51,1.07,10.26,-0.31,-4.67,0.24,27.81,80.0-90.0
80.0,1072.0,0.47,-1.84,10.05,-1.32,-0.44,0.3,27.8,80.0-90.0
80.0,1325.0,1.11,0.17,9.97,-0.91,-1.8,3.11,27.81,80.0-90.0
80.0,1535.0,0.57,-1.94,9.87,-1.64,-0.6,0.79,27.82,80.0-90.0
80.0,1889.0,1.47,-0.12,9.92,-1.13,-1.39,1.98,27.81,80.0-90.0
80.0,2092.0,-0.96,1.77,8.88,3.69,1.6,-0.39,27.83,80.0-90.0
80.0,1481.0,-2.09,-0.3,9.0,0.22,4.47,-1.5,27.81,80.0-90.0
80.0,2225.0,0.35,1.39,9.24,3.73,0.58,-1.9,27.8,80.0-90.0
80.0,1040.0,-2.02,-0.62,8.36,1.67,6.64,-2.16,27.8,80.0-90.0
80.0,976.0,-0.79,1.99,9.78,0.64,-0.72,0.28,27.77,80.0-90.0
80.0,1362.0,-2.73,1.21,10.27,1.02,-2.69,0.3,27.82,80.0-90.0
80.0,2496.0,-0.18,1.19,9.48,0.97,2.12,2.17,27.81,80.0-90.0
80.0,2336.0,-3.2,2.47,9.35,3.81,0.92,2.17,27.79,80.0-90.0
80.0,1646.0,-2.1,-0.3,8.99,-1.55,3.05,1.15,27.79,80.0-90.0
80.0,899.0,0.12,1.82,10.89,-2.43,-6.99,1.75,27.81,80.0-90.0
80.0,1334.0,-2.2,-0.49,7.72,1.44,7.84,-0.95,27.82,80.0-90.0
80.0,2114.0,-0.29,1.57,9.91,-0.81,-0.21,-0.31,27.81,80.0-90.0
80.0,2069.0,-2.97,2.09,10.07,2.38,-2.99,-1.34,27.82,80.0-90.0
80.0,1580.0,-1.52,-1.08,8.87,-2.05,3.31,-2.05,27.8,80.0-90.0
80.0,1408.0,-1.16,2.31,9.66,4.74,-0.84,0.08,27.81,80.0-90.0
80.0,770.0,-2.02,-1.29,7.51,1.32,8.06,-0.65,27.81,80.0-90.0
80.0,1453.0,0.23,0.91,10.2,-1.23,-0.76,2.24,27.79,80.0-90.0
80.0,2230.0,-2.92,2.54,9.71,4.07,-1.89,2.28,27.8,80.0-90.0
80.0,1522.0,1.46,-1.12,9.69,-1.62,2.0,1.21,27.81,80.0-90.0
80.0,2078.0,0.54,2.35,10.28,4.53,-3.57,1.41,27.79,80.0-90.0
80.0,531.0,-0.82,-1.99,7.37,1.96,9.43,-2.17,27.81,80.0-90.0
80.0,815.0,0.96,-0.12,10.01,-1.42,1.25,-0.92,27.79,80.0-90.0
80.0,2283.0,0.78,-1.7,9.07,0.38,0.95,-2.85,27.8,80.0-90.0
80.0,1328.0,2.19,-2.43,10.12,-3.67,1.74,-1.88,27.8,80.0-90.0
80.0,1869.0,1.87,1.59,11.59,1.48,-9.4,1.2,27.81,80.0-90.0
80.0,536.0,0.72,-2.44,8.12,0.77,5.36,-0.94,27.82,80.0-90.0
80.0,1462.0,0.48,1.85,12.42,-2.4,-11.83,2.91,27.81,80.0-90.0
80.0,1939.0,-0.73,0.25,9.32,0.71,-3.16,0.89,27.79,80.0-90.0
80.0,1631.0,0.93,-2.41,9.94,-4.35,3.01,-0.51,27.8,80.0-90.0
80.0,1163.0,0.92,2.06,12.59,-1.32,-13.32,1.9,27.81,80.0-90.0
80.0,1139.0,-1.78,-1.54,7.48,-0.31,11.03,-2.24,27.81,80.0-90.0
80.0,1759.0,-0.22,1.75,11.76,-1.52,-5.54,0.34,27.81,80.0-90.0
