Speed,Voice,Acceleration X,Acceleration Y,Acceleration Z,Gyro X,Gyro Y,Gyro Z,Temperature,Speed_Range
70.0,1168.0,0.61,0.12,9.86,-0.87,-2.98,0.82,27.93,70.0-80.0
70.0,1334.0,-1.36,0.34,9.42,0.76,0.65,-0.66,27.95,70.0-80.0
70.0,1619.0,0.67,0.45,10.3,0.42,0.3,1.43,27.96,70.0-80.0
70.0,1971.0,-0.04,0.7,9.96,1.31,-0.6,0.7,27.97,70.0-80.0
70.0,1658.0,0.33,0.4,9.45,-0.16,-0.36,2.18,27.97,70.0-80.0
70.0,1421.0,-0.25,0.79,9.94,1.54,0.08,0.56,27.96,70.0-80.0
70.0,1969.0,-0.02,-0.5,9.93,-0.66,-0.51,0.89,27.94,70.0-80.0
70.0,1579.0,-1.44,0.55,8.58,0.83,1.33,-0.64,27.95,70.0-80.0
70.0,1779.0,2.07,-0.71,11.16,-0.43,-0.57,-0.12,27.97,70.0-80.0
70.0,1488.0,-1.39,0.49,8.6,0.24,-2.53,-0.96,27.96,70.0-80.0
70.0,2496.0,-2.28,-0.9,8.92,-0.71,4.54,-2.09,27.97,70.0-80.0
70.0,2480.0,3.23,-0.4,11.64,-1.58,-3.27,0.79,27.94,70.0-80.0
70.0,2195.0,-1.75,-0.85,9.28,-0.78,2.57,-0.82,27.95,70.0-80.0
70.0,1797.0,2.36,-0.24,10.91,-1.7,-3.81,2.03,27.95,70.0-80.0
70.0,2115.0,-1.61,1.51,8.94,1.7,0.1,1.08,27.95,70.0-80.0
70.0,1214.0,1.01,-1.47,10.71,-1.03,0.59,0.49,27.95,70.0-80.0
70.0,1535.0,-0.1,1.67,9.81,1.83,0.04,0.34,27.97,70.0-80.0
70.0,2289.0,0.58,-1.72,10.22,-1.68,-1.34,-1.21,27.93,70.0-80.0
70.0,2167.0,1.22,-0.31,10.2,-0.84,0.75,-0.75,27.96,70.0-80.0
70.0,1629.0,-1.92,1.46,9.11,2.62,0.88,-1.17,27.96,70.0-80.0
70.0,1182.0,1.87,-0.59,10.82,-2.19,-1.9,-0.05,27.95,70.0-80.0
70.0,1251.0,-0.84,1.48,9.41,2.3,0.13,0.12,27.97,70.0-80.0
70.0,1559.0,0.33,-1.67,10.23,-1.33,0.14,0.05,27.98,70.0-80.0
70.0,2096.0,1.49,-0.27,10.23,-1.15,0.48,1.56,27.97,70.0-80.0
70.0,1280.0,-1.3,-1.14,9.51,-0.92,0.16,-0.08,27.97,70.0-80.0
