Speed,Voice,Acceleration X,Acceleration Y,Acceleration Z,Gyro X,Gyro Y,Gyro Z,Temperature,Speed_Range
40.0,1604.0,-0.42,0.04,9.73,-0.16,-0.08,0.11,28.42,40.0-50.0
40.0,1714.0,-0.43,0.05,9.72,-0.2,-0.01,0.08,28.42,40.0-50.0
40.0,1532.0,-0.42,0.06,9.74,-0.14,0.05,0.05,28.45,40.0-50.0
40.0,471.0,-0.44,0.07,9.76,-0.13,0.02,0.08,28.44,40.0-50.0
40.0,1008.0,-0.41,0.04,9.77,-0.16,-0.1,0.09,28.43,40.0-50.0
40.0,1373.0,-0.4,0.05,9.74,-0.13,-0.01,0.08,28.44,40.0-50.0
40.0,859.0,-0.46,0.08,9.73,-0.16,-0.05,0.09,28.44,40.0-50.0
40.0,1535.0,-0.43,0.06,9.72,-0.11,-0.07,0.06,28.41,40.0-50.0
40.0,1570.0,-0.42,0.06,9.78,-0.13,-0.01,0.06,28.43,40.0-50.0
40.0,1627.0,-0.45,0.08,9.77,-0.16,0.04,0.02,28.43,40.0-50.0
40.0,987.0,-0.43,0.05,9.74,-0.1,-0.02,0.11,28.44,40.0-50.0
40.0,1234.0,-0.41,0.08,9.76,-0.2,-0.07,0.08,28.43,40.0-50.0
40.0,1425.0,-0.43,0.06,9.73,-0.14,-0.04,0.09,28.45,40.0-50.0
40.0,1447.0,-0.43,0.03,9.74,-0.16,0.11,0.15,28.44,40.0-50.0
40.0,1688.0,-0.42,0.02,9.73,-0.16,-0.01,0.02,28.44,40.0-50.0
40.0,1786.0,-0.46,0.06,9.72,-0.13,-0.05,0.03,28.43,40.0-50.0
40.0,1741.0,-0.44,0.01,9.77,-0.13,-0.05,0.09,28.44,40.0-50.0
40.0,1457.0,-0.42,0.07,9.73,-0.11,-0.02,-0.0,28.42,40.0-50.0
40.0,1264.0,-0.44,0.03,9.79,-0.16,0.01,0.02,28.44,40.0-50.0
40.0,1274.0,-0.43,0.04,9.75,-0.16,0.01,0.06,28.42,40.0-50.0
40.0,1245.0,-0.43,0.07,9.76,-0.22,-0.05,0.12,28.43,40.0-50.0
40.0,1212.0,-0.42,0.06,9.71,-0.11,-0.05,0.17,28.45,40.0-50.0
40.0,1161.0,-0.43,0.06,9.76,-0.19,-0.05,0.08,28.43,40.0-50.0
40.0,1900.0,-0.4,0.07,9.75,-0.16,0.04,0.09,28.43,40.0-50.0
40.0,1187.0,-0.4,0.06,9.77,-0.19,0.04,0.03,28.44,40.0-50.0
40.0,1133.0,-0.42,0.04,9.76,-0.13,0.01,0.06,28.46,40.0-50.0
40.0,768.0,-0.42,0.02,9.73,-0.13,0.08,-0.0,28.44,40.0-50.0
40.0,1711.0,-0.43,0.04,9.74,-0.13,-0.01,0.03,28.44,40.0-50.0
40.0,1357.0,-0.42,0.04,9.76,-0.14,-0.05,0.09,28.44,40.0-50.0
40.0,1045.0,-0.43,0.05,9.71,-0.17,0.08,0.08,28.45,40.0-50.0
40.0,1733.0,-0.44,0.04,9.76,-0.13,0.02,0.08,28.47,40.0-50.0
