Speed,Voice,Acceleration X,Acceleration Y,Acceleration Z,Gyro X,Gyro Y,Gyro Z,Temperature,Speed_Range
90.0,110.0,-0.46,-4.86,7.96,-2.68,-1.66,-2.85,17.81,90.0-100.0
90.0,2343.0,1.02,-3.65,6.25,-5.91,11.74,-2.46,17.8,90.0-100.0
90.0,818.0,0.95,6.72,12.47,5.72,-0.36,2.5,17.8,90.0-100.0
90.0,208.0,0.17,1.98,11.53,5.56,-9.9,0.0,17.81,90.0-100.0
90.0,2932.0,-0.43,-1.03,7.54,-3.21,11.39,-2.49,17.82,90.0-100.0
90.0,893.0,0.57,7.06,11.77,7.64,-1.24,2.59,17.8,90.0-100.0
90.0,624.0,1.03,0.78,10.73,3.5,-8.13,0.67,17.81,90.0-100.0
90.0,2928.0,-1.28,-7.07,9.02,-8.95,-1.26,-2.38,17.8,90.0-100.0
90.0,2253.0,1.27,5.93,11.05,7.38,0.21,4.09,17.82,90.0-100.0
90.0,1040.0,0.2,1.89,11.96,4.45,-8.32,2.78,17.79,90.0-100.0
90.0,0.0,-3.42,-5.11,9.36,-5.21,-1.23,-1.77,17.8,90.0-100.0
90.0,2928.0,2.49,-3.98,6.21,-6.37,10.7,-2.79,17.82,90.0-100.0
90.0,511.0,-1.59,4.99,12.04,7.35,-9.38,1.51,17.8,90.0-100.0
90.0,1183.0,-1.91,-0.79,7.56,1.46,4.16,-2.24,17.79,90.0-100.0
90.0,2189.0,2.87,-6.76,8.99,-8.76,4.14,-4.42,17.81,90.0-100.0
90.0,2775.0,0.14,-0.9,9.76,-5.47,-1.32,0.79,17.8,90.0-100.0
90.0,23.0,0.5,2.19,9.27,6.14,0.57,1.34,17.8,90.0-100.0
90.0,1924.0,-2.57,-4.91,9.85,-6.84,0.5,-1.02,17.82,90.0-100.0
90.0,2928.0,2.61,-4.69,8.09,-8.26,6.43,-0.21,17.79,90.0-100.0
90.0,2156.0,2.46,0.86,11.4,-0.92,-6.74,2.91,17.78,90.0-100.0
90.0,125.0,-1.12,1.02,7.39,4.14,8.49,-0.66,17.82,90.0-100.0
90.0,1855.0,-1.12,-5.62,11.67,-7.42,0.19,-3.2,17.81,90.0-100.0
90.0,2928.0,2.17,-3.41,8.83,-6.78,0.75,-1.34,17.79,90.0-100.0
90.0,1275.0,1.99,1.43,11.61,1.54,-6.2,0.82,17.8,90.0-100.0
90.0,970.0,-2.07,0.66,7.61,2.51,8.58,-1.91,17.78,90.0-100.0
