Speed,Voice,Acceleration X,Acceleration Y,Acceleration Z,Gyro X,Gyro Y,Gyro Z,Temperature,Speed_Range
100.0,1394.0,-0.03,-0.0,9.79,-0.13,-0.05,0.37,27.67,100.0-110.0
100.0,1494.0,0.0,0.01,9.8,-0.25,-0.01,1.1,27.66,100.0-110.0
100.0,1412.0,0.01,-0.01,9.79,-0.28,-0.08,1.62,27.66,100.0-110.0
100.0,1460.0,0.04,-0.0,9.87,-0.28,-0.04,1.42,27.69,100.0-110.0
100.0,1473.0,0.04,-0.01,9.8,-0.2,-0.02,1.01,27.66,100.0-110.0
100.0,1310.0,0.06,0.01,9.78,0.06,0.02,-0.08,27.68,100.0-110.0
100.0,1310.0,0.05,0.02,9.81,0.13,0.1,-1.13,27.68,100.0-110.0
100.0,1585.0,0.0,-0.0,9.76,0.13,0.1,-1.6,27.67,100.0-110.0
100.0,460.0,0.01,0.06,9.8,0.21,-0.05,-1.39,27.68,100.0-110.0
100.0,1162.0,0.02,0.01,9.81,0.04,0.04,-0.66,27.67,100.0-110.0
100.0,1213.0,0.0,0.01,9.79,-0.17,0.02,0.44,27.67,100.0-110.0
100.0,1303.0,0.02,-0.02,9.78,-0.28,-0.01,1.34,27.67,100.0-110.0
100.0,973.0,0.01,-0.02,9.8,-0.26,-0.01,1.65,27.63,100.0-110.0
100.0,1296.0,0.04,-0.02,9.81,-0.25,0.01,1.53,27.67,100.0-110.0
100.0,1097.0,0.02,0.02,9.84,-0.14,0.02,0.61,27.67,100.0-110.0
100.0,1969.0,0.03,0.01,9.81,0.01,0.01,-0.53,27.64,100.0-110.0
100.0,1518.0,0.03,0.03,9.8,0.19,-0.01,-1.19,27.67,100.0-110.0
100.0,1711.0,0.04,-0.01,9.8,0.12,0.05,-1.56,27.67,100.0-110.0
100.0,1328.0,0.0,-0.01,9.83,0.06,0.02,-1.3,27.67,100.0-110.0
100.0,1445.0,-0.04,0.01,9.79,-0.05,-0.04,-0.24,27.67,100.0-110.0
100.0,1283.0,-0.01,-0.0,9.82,-0.16,-0.05,0.44,27.64,100.0-110.0
100.0,1474.0,-0.02,-0.01,9.82,-0.37,-0.01,1.36,27.67,100.0-110.0
100.0,1495.0,0.03,-0.01,9.78,-0.31,-0.02,1.62,27.65,100.0-110.0
100.0,1346.0,0.03,0.01,9.81,-0.25,0.04,1.19,27.67,100.0-110.0
100.0,1426.0,0.02,-0.03,9.84,-0.16,-0.02,0.55,27.67,100.0-110.0
100.0,1615.0,0.03,0.01,9.81,0.03,0.04,-0.53,27.67,100.0-110.0
100.0,1485.0,0.03,0.05,9.84,0.18,0.07,-1.36,27.66,100.0-110.0
100.0,1261.0,0.04,0.02,9.81,0.18,0.04,-1.45,27.66,100.0-110.0
100.0,1855.0,0.02,-0.03,9.84,0.12,0.01,-1.14,27.65,100.0-110.0
100.0,1263.0,0.01,0.02,9.8,-0.05,0.07,-0.24,27.66,100.0-110.0
100.0,1437.0,-0.03,0.02,9.83,-0.23,-0.02,0.79,27.65,100.0-110.0
