Speed,Voice,Acceleration X,Acceleration Y,Acceleration Z,Gyro X,Gyro Y,Gyro Z,Temperature,Speed_Range
60.0,1123.0,-0.15,0.43,9.55,0.57,0.93,0.42,17.9,60.0-70.0
60.0,1297.0,-0.64,-0.07,9.52,0.16,1.46,-0.91,17.92,60.0-70.0
60.0,1280.0,-0.53,-0.22,9.46,-0.08,-0.35,-0.57,17.89,60.0-70.0
60.0,907.0,0.38,-0.19,9.89,0.33,-0.41,-0.6,17.89,60.0-70.0
60.0,1446.0,-0.11,0.23,9.32,0.73,2.18,-1.26,17.9,60.0-70.0
60.0,1081.0,-0.67,-0.14,9.46,0.28,2.12,-2.56,17.91,60.0-70.0
60.0,1269.0,-0.66,0.03,9.46,0.19,-0.17,-1.12,17.92,60.0-70.0
60.0,1613.0,0.35,0.02,9.94,0.3,-0.72,0.76,17.89,60.0-70.0
60.0,1195.0,-0.16,0.19,9.65,0.07,1.16,1.01,17.9,60.0-70.0
60.0,1478.0,-0.77,-0.82,9.59,-0.63,1.63,0.3,17.91,60.0-70.0
60.0,1409.0,-0.36,0.19,10.02,0.36,-1.89,1.5,17.92,60.0-70.0
60.0,1429.0,0.2,0.31,10.18,0.47,0.01,1.99,17.91,60.0-70.0
60.0,1229.0,-0.68,0.31,10.09,0.27,0.18,-0.72,17.9,60.0-70.0
60.0,1207.0,-0.02,0.3,10.03,1.08,-0.72,-0.69,17.9,60.0-70.0
60.0,1245.0,0.01,-0.41,9.8,0.25,0.12,-0.94,17.91,60.0-70.0
60.0,880.0,-0.4,0.34,9.27,0.24,1.59,-1.26,17.9,60.0-70.0
60.0,1194.0,-0.5,-0.41,9.79,-0.2,0.7,-0.92,17.89,60.0-70.0
60.0,1297.0,0.04,-0.37,9.62,-0.05,-0.21,0.74,17.92,60.0-70.0
60.0,890.0,-0.34,0.63,9.61,-0.02,1.33,1.17,17.9,60.0-70.0
60.0,1627.0,-0.25,-0.65,10.29,-0.91,-0.84,0.42,17.9,60.0-70.0
60.0,1451.0,0.33,-0.61,10.41,-0.59,-1.53,1.08,17.89,60.0-70.0
60.0,1299.0,-0.56,0.08,9.94,-0.04,2.55,-0.18,17.93,60.0-70.0
60.0,1625.0,-0.6,-0.38,9.94,0.6,-1.8,-0.68,17.92,60.0-70.0
60.0,1279.0,0.25,-0.63,10.34,-0.33,-2.32,-0.02,17.9,60.0-70.0
60.0,928.0,-0.2,0.41,10.06,0.28,1.25,-0.56,17.93,60.0-70.0
60.0,1291.0,-0.43,-0.16,10.01,-0.46,-2.03,-0.14,17.89,60.0-70.0
60.0,1258.0,0.37,-0.81,10.03,-0.75,-2.11,0.5,17.9,60.0-70.0
60.0,858.0,-0.31,0.18,9.85,-0.14,1.14,0.1,17.89,60.0-70.0
60.0,1608.0,-0.18,-0.08,9.67,-0.34,-1.56,0.53,17.91,60.0-70.0
60.0,1044.0,0.51,0.24,10.45,0.16,-0.5,1.49,17.89,60.0-70.0
60.0,910.0,-0.53,-0.31,9.74,-0.3,2.38,-0.85,17.89,60.0-70.0
60.0,1148.0,-0.07,0.18,9.54,0.88,-2.08,-0.31,17.89,60.0-70.0
60.0,889.0,0.76,1.04,10.43,0.77,-0.79,1.08,17.89,60.0-70.0
60.0,1114.0,-0.97,-0.5,9.15,0.15,2.56,-1.55,17.9,60.0-70.0
60.0,747.0,-0.61,0.07,9.77,0.97,-1.48,-0.13,17.88,60.0-70.0
60.0,1210.0,0.37,1.94,9.91,1.08,-0.09,1.66,17.93,60.0-70.0
60.0,1414.0,-0.64,-0.08,9.6,-0.01,0.11,0.21,17.89,60.0-70.0
60.0,1088.0,-0.11,-1.08,10.04,-0.8,-0.7,1.06,17.94,60.0-70.0
60.0,418.0,0.12,1.2,10.57,0.68,0.21,0.56,17.9,60.0-70.0
60.0,1573.0,-0.73,1.08,9.67,0.91,-0.41,0.37,17.91,60.0-70.0
60.0,1232.0,0.22,0.53,10.1,0.6,-0.52,1.17,17.9,60.0-70.0
60.0,710.0,-0.79,-1.47,8.85,-0.94,3.1,-2.36,17.89,60.0-70.0
60.0,1042.0,0.14,0.7,10.04,1.28,-2.66,-0.25,17.91,60.0-70.0
60.0,1265.0,0.73,2.72,10.22,1.89,-0.43,2.08,17.89,60.0-70.0
60.0,1358.0,-1.13,-0.09,9.65,0.01,0.99,0.04,17.9,60.0-70.0
60.0,799.0,-0.06,-1.76,9.89,-1.24,-0.72,1.01,17.9,60.0-70.0
60.0,562.0,0.02,1.46,10.6,0.71,-0.34,0.74,17.91,60.0-70.0
